Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region,Brand Segment,Brand Country
C_CND_021808,2023-11-26,Rebecca,Male,9.510519035757246,Pars Auto Sales,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,9.741086263177305,38701-8047,Hatchback,6629294,Greenville,Midrange,USA
C_CND_021809,2023-11-26,Jonah,Male,13.66585094484938,Scrivener Performance Engineering,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,9.952325334619427,38701-8047,Hardtop,7758707,Greenville,Midrange,USA
C_CND_021810,2023-11-26,Thimeo,Male,13.437175577097312,Hatfield Volkswagen,Dodge,Ram Van,Double Overhead Camshaft,Auto,Black,11.002116507732017,99301-3882,Hatchback,7757484,Pasco,Midrange,USA
C_CND_021811,2023-11-26,Laurie,Male,13.758941264676379,Iceberg Rentals,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Black,9.680406499268875,53546-9427,Sedan,7099008,Janesville,Midrange,Germany
C_CND_021812,2023-11-26,Adeline,Male,13.321215875492413,McKinney Dodge Chrysler Jeep,Volvo,S40,Overhead Camshaft,Manual,Pale White,9.741027444837728,85257-3102,Sedan,7492800,Scottsdale,Luxury,Sweden
C_CND_021813,2023-11-26,Bastien,Male,13.361381852676738,Motor Vehicle Branch Office,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,9.680406499268875,78758-7841,SUV,7730247,Austin,Economy,Japan
C_CND_021814,2023-11-26,Lena,Male,13.910821646859095,Nebo Chevrolet,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,9.952325334619427,06457-3834,Sedan,7524410,Middletown,Midrange,USA
C_CND_021815,2023-11-26,Mathis,Male,13.981025843899115,New Castle Ford Lincoln Mercury,BMW,328i,Overhead Camshaft,Manual,Pale White,9.952325334619427,60504-7114,Sedan,7748888,Aurora,Luxury,Germany
C_CND_021818,2023-11-26,Romain,Male,9.510519035757246,Progressive Shippers Cooperative Association No,Ford,Expedition,Overhead Camshaft,Manual,Black,9.210440366976517,53546-9427,SUV,7698827,Janesville,Midrange,USA
C_CND_021819,2023-11-26,Pierre,Male,13.933294482509151,Rabun Used Car Sales,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,9.975854724662028,85257-3102,SUV,8602094,Scottsdale,Economy,Japan
C_CND_021820,2023-11-26,Layane,Male,14.115615891155079,Tri-State Mack Inc,Chrysler,Concorde,Double Overhead Camshaft,Auto,Black,9.392828581549459,85257-3102,Hardtop,7143325,Pasco,Midrange,USA
C_CND_021822,2023-11-26,Maella,Male,14.346139397261565,Saab-Belle Dodge,Acura,RL,Overhead Camshaft,Manual,Black,9.798182590890704,60504-7114,SUV,8755091,Aurora,Luxury,Japan
C_CND_021823,2023-11-26,Marine,Male,13.955273369904273,Scrivener Performance Engineering,Mercury,Villager,Overhead Camshaft,Manual,Pale White,9.546884034617925,38701-8047,Passenger,8894825,Greenville,Midrange,USA
C_CND_021824,2023-11-26,Lea,Female,13.487007879880162,Star Enterprises Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Pale White,10.275085591132715,99301-3882,SUV,6630753,Pasco,Luxury,Germany
C_CND_021825,2023-11-26,Theo,Male,13.883170141017091,Suburban Ford,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,9.472781556562168,53546-9427,Passenger,7206072,Janesville,Economy,USA
C_CND_021826,2023-11-27,Paul,Male,14.159100971573958,U-Haul CO,Audi,A6,Double Overhead Camshaft,Auto,Black,10.203666216317192,78758-7841,SUV,7489965,Austin,Luxury,Germany
C_CND_021827,2023-11-27,Cecelia,Female,14.038654909278163,Progressive Shippers Cooperative Association No,Ford,Expedition,Overhead Camshaft,Manual,Black,9.21054035197885,53546-9427,SUV,8016729,Janesville,Midrange,USA
C_CND_021828,2023-11-27,Leaava,Female,14.316286451937186,Rabun Used Car Sales,Toyota,Celica,Double Overhead Camshaft,Auto,Pale White,10.714462212209277,85257-3102,SUV,8194413,Scottsdale,Economy,Japan
C_CND_021829,2023-11-27,Raizel,Female,13.304686600863562,Diehl Motor CO Inc,Chrysler,Concorde,Overhead Camshaft,Manual,Black,9.798182590890704,06457-3834,Hardtop,8884860,Middletown,Midrange,USA
C_CND_021830,2023-11-27,Raizy,Male,13.270785106659046,Enterprise Rent A Car,Saturn,SC,Double Overhead Camshaft,Auto,Black,10.40432344467275,60504-7114,Hardtop,6942272,Aurora,Economy,USA
C_CND_021831,2023-11-27,Victor,Male,9.510519035757246,Saab-Belle Dodge,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,9.741086263177305,60504-7114,Hatchback,8989411,Aurora,Midrange,USA
C_CND_021832,2023-11-27,Sophia,Male,13.495767996660812,Hatfield Volkswagen,Volvo,S70,Double Overhead Camshaft,Auto,Black,10.178540208587767,99301-3882,Hardtop,7442219,Pasco,Luxury,Sweden
C_CND_021834,2023-11-27,Louis,Female,13.07107218827772,Suburban Ford,BMW,323i,Overhead Camshaft,Manual,Pale White,9.95237295026594,53546-9427,Hatchback,7464978,Janesville,Luxury,Germany
C_CND_021836,2023-11-27,Louis,Male,13.928840136128022,U-Haul CO,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,Pale White,9.852299515766695,78758-7841,Passenger,8984468,Austin,Economy,USA
C_CND_021839,2023-11-27,Juliette,Male,13.800397935382136,Capitol KIA,Saab,3-Sep,Double Overhead Camshaft,Auto,Pale White,11.14189076866657,38701-8047,Sedan,8576591,Greenville,Luxury,Sweden
C_CND_021840,2023-11-27,Graham,Female,14.067047961384375,Ryder Truck Rental and Leasing,Lexus,LS400,Double Overhead Camshaft,Auto,Pale White,10.74937727911096,06457-3834,Sedan,7921557,Middletown,Luxury,Japan
C_CND_021841,2023-11-27,Moussa,Male,13.45883704259595,Rabun Used Car Sales,Subaru,Forester,Double Overhead Camshaft,Auto,Black,9.99884318585288,85257-3102,Hardtop,8024652,Scottsdale,Midrange,Japan
C_CND_021842,2023-11-27,Nazir,Male,13.180634172318978,Tri-State Mack Inc,Volvo,S70,Double Overhead Camshaft,Auto,Black,10.165890277802454,85257-3102,Hardtop,8745021,Scottsdale,Luxury,Sweden
C_CND_021843,2023-11-27,Oumar,Male,14.151983508870947,Classic Chevy,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,Pale White,10.571342565808699,85257-3102,Hardtop,6997201,Scottsdale,Economy,Japan
C_CND_021844,2023-11-27,Taylor,Male,13.3374763699232,Tri-State Mack Inc,Honda,Passport,Overhead Camshaft,Manual,Pale White,10.203629181337648,85257-3102,Hardtop,7803915,Scottsdale,Economy,Japan
C_CND_021845,2023-11-27,Genesis,Male,13.716795688777268,Rabun Used Car Sales,Chrysler,Concorde,Overhead Camshaft,Manual,Black,9.798182590890704,85257-3102,Hardtop,7339106,Scottsdale,Midrange,USA
C_CND_021846,2023-11-27,Hamza,Male,14.04662307257814,U-Haul CO,Mercury,Sable,Double Overhead Camshaft,Auto,Pale White,10.165890277802454,78758-7841,Sedan,6931892,Austin,Midrange,USA
C_CND_021847,2023-11-27,Harrison,Male,14.152697539094763,Progressive Shippers Cooperative Association No,Cadillac,Escalade,Overhead Camshaft,Manual,Black,10.43708198835482,53546-9427,Sedan,6637820,Janesville,Luxury,USA
C_CND_021848,2023-11-27,Harry,Female,13.592368256649284,Rabun Used Car Sales,Pontiac,Bonneville,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,85257-3102,Hatchback,8751488,Scottsdale,Economy,USA
C_CND_021849,2023-11-27,Henry,Male,14.626441218624949,Race Car Help,Subaru,Outback,Double Overhead Camshaft,Auto,Pale White,9.852246888342531,78758-7841,SUV,7004682,Austin,Midrange,Japan
C_CND_021850,2023-11-27,Hershel,Male,14.488455541410652,Saab-Belle Dodge,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,11.170449240431308,60504-7114,Hatchback,8440750,Aurora,Economy,USA
C_CND_021851,2023-11-27,Hershy,Female,12.795250009628397,Scrivener Performance Engineering,BMW,323i,Double Overhead Camshaft,Auto,Pale White,9.87822102528824,38701-8047,Hatchback,7001387,Greenville,Luxury,Germany
C_CND_021852,2023-11-27,Isabella,Male,9.510519035757246,Tri-State Mack Inc,Volkswagen,Beetle,Double Overhead Camshaft,Auto,Pale White,10.714439990727769,85257-3102,Hardtop,6386066,Scottsdale,Midrange,Germany
C_CND_021853,2023-11-27,Hudson,Male,12.577639650232573,Suburban Ford,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,9.99884318585288,53546-9427,Sedan,8033164,Janesville,Economy,South Korea
C_CND_021855,2023-11-27,Matteo,Male,13.774689605110144,Clay Johnson Auto Sales,Lexus,LS400,Overhead Camshaft,Manual,Pale White,10.896757843893464,78758-7841,Sedan,6945819,Austin,Luxury,Japan
C_CND_021856,2023-11-27,Clara,Male,13.641158361294979,Diehl Motor CO Inc,Chevrolet,Camaro,Double Overhead Camshaft,Auto,Pale White,10.085850775128717,06457-3834,Sedan,8197347,Middletown,Economy,USA
C_CND_021857,2023-11-27,Clara,Male,13.541075028051122,Enterprise Rent A Car,Lexus,LS400,Double Overhead Camshaft,Auto,Black,9.99884318585288,60504-7114,Sedan,6795867,Aurora,Luxury,Japan
C_CND_021858,2023-11-27,Samuel,Male,14.0225255403564,Gartner Buick Hyundai Saab,Dodge,Ram Wagon,Double Overhead Camshaft,Auto,Black,9.99884318585288,38701-8047,Passenger,7567312,Greenville,Midrange,USA
C_CND_021859,2023-11-27,Augustin,Male,13.257769761133897,Hatfield Volkswagen,Mercedes-B,SLK230,Double Overhead Camshaft,Auto,Black,10.419330568113901,99301-3882,Hatchback,7406934,Pasco,Luxury,Germany
C_CND_021860,2023-11-27,Louis,Male,13.774689605110144,Iceberg Rentals,Dodge,Viper,Overhead Camshaft,Manual,Black,10.165890277802454,53546-9427,SUV,8268826,Janesville,Midrange,USA
C_CND_021862,2023-11-27,Chloe,Male,9.510519035757246,Motor Vehicle Branch Office,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,9.680406499268875,78758-7841,SUV,8783179,Austin,Economy,Japan
C_CND_021864,2023-11-27,Enzo,Male,9.510519035757246,New Castle Ford Lincoln Mercury,Nissan,Quest,Overhead Camshaft,Manual,Black,10.545367754151743,60504-7114,SUV,7867767,Aurora,Economy,Japan
C_CND_021866,2023-11-27,Angele,Male,13.312985389904174,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Van,Double Overhead Camshaft,Auto,Pale White,9.392745258631441,99301-3882,Hatchback,7625530,Pasco,Midrange,USA
C_CND_021867,2023-11-27,Louise,Male,13.256896018612155,Progressive Shippers Cooperative Association No,Chrysler,LHS,Double Overhead Camshaft,Auto,Pale White,9.952325334619427,53546-9427,Hatchback,6804785,Janesville,Midrange,USA
C_CND_021868,2023-11-27,Sabrina,Male,9.510519035757246,Progressive Shippers Cooperative Association No,Lincoln,Town car,Double Overhead Camshaft,Auto,Black,10.165928737122114,53546-9427,Hatchback,6256505,Janesville,Luxury,USA
C_CND_021869,2023-11-27,Samantha,Male,14.115615891155079,Rabun Used Car Sales,BMW,323i,Overhead Camshaft,Manual,Pale White,9.95237295026594,85257-3102,Hatchback,8234947,Scottsdale,Luxury,Germany
C_CND_021870,2023-11-27,Sara,Male,13.45883704259595,Race Car Help,Saturn,LW,Double Overhead Camshaft,Auto,Pale White,9.79823814181703,78758-7841,Hatchback,6165011,Austin,Economy,USA
C_CND_021872,2023-11-27,Savannah,Female,9.510519035757246,Saab-Belle Dodge,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,Black,9.546884034617925,60504-7114,Hatchback,8050368,Aurora,Luxury,Germany
C_CND_021874,2023-11-27,Selina,Male,13.910821646859095,Star Enterprises Inc,Saab,3-Sep,Double Overhead Camshaft,Auto,Pale White,11.141876276228,99301-3882,Sedan,7469237,Pasco,Luxury,Sweden
C_CND_021875,2023-11-27,Serena,Male,9.510519035757246,Suburban Ford,Ford,Expedition,Double Overhead Camshaft,Auto,Black,10.165890277802454,53546-9427,SUV,6463066,Janesville,Midrange,USA
C_CND_021876,2023-11-27,Sharon,Male,9.510519035757246,Tri-State Mack Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,10.043292972227004,85257-3102,Hatchback,6898809,Scottsdale,Midrange,USA
C_CND_021877,2023-11-27,Sherry,Male,9.510519035757246,U-Haul CO,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,10.085892439191387,78758-7841,Sedan,6084874,Austin,Economy,USA
C_CND_021878,2023-11-27,Shirley,Male,9.510519035757246,Progressive Shippers Cooperative Association No,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,9.392828581549459,53546-9427,SUV,7096924,Janesville,Economy,USA
C_CND_021879,2023-11-27,Sofia,Female,14.279245203127035,Rabun Used Car Sales,Mercury,Villager,Double Overhead Camshaft,Auto,Black,9.68046899341007,85257-3102,Passenger,7086491,Scottsdale,Midrange,USA
C_CND_021881,2023-11-27,Jude,Male,13.745089166628526,Rabun Used Car Sales,Cadillac,Seville,Overhead Camshaft,Manual,Black,10.691990366412826,85257-3102,Hardtop,7425463,Austin,Luxury,USA
C_CND_021882,2023-11-27,Florian,Male,13.976779556623864,Tri-State Mack Inc,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,10.657282884047461,85257-3102,Passenger,8551233,Scottsdale,Economy,USA
C_CND_021883,2023-11-27,Kevin,Male,14.113391197782724,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Black,11.151969943847991,78758-7841,Sedan,7241353,Austin,Luxury,Japan
C_CND_021884,2023-11-27,Elsa,Female,13.322853874813605,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,9.546884034617925,53546-9427,Sedan,6484051,Middletown,Midrange,USA
C_CND_021885,2023-11-27,Quentin,Female,9.510519035757246,Rabun Used Car Sales,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,10.950824090522445,85257-3102,Passenger,8444439,Aurora,Luxury,Germany
C_CND_021886,2023-11-27,Chaimaa,Male,14.070153551531353,Race Car Help,Audi,A6,Overhead Camshaft,Manual,Pale White,9.472781556562168,78758-7841,SUV,6418809,Greenville,Luxury,Germany
C_CND_021888,2023-11-27,Justin,Female,13.112315061750808,Saab-Belle Dodge,BMW,528i,Overhead Camshaft,Manual,Pale White,10.12667110305036,60504-7114,SUV,7891628,Janesville,Luxury,Germany
C_CND_021889,2023-11-27,Elisa,Male,14.322328762742183,Scrivener Performance Engineering,Volkswagen,Passat,Double Overhead Camshaft,Auto,Black,9.952325334619427,38701-8047,Hatchback,7601692,Scottsdale,Midrange,Germany
C_CND_021890,2023-11-27,Baudere,Female,13.488395803228677,Star Enterprises Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,10.239995502805316,99301-3882,SUV,8791725,Austin,Midrange,Germany
C_CND_021891,2023-11-27,Thomas,Female,13.415034483903348,Suburban Ford,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,9.105090961257085,53546-9427,SUV,7822383,Middletown,Economy,USA
C_CND_021892,2023-11-27,Lou-Ann,Female,9.510519035757246,Tri-State Mack Inc,Chevrolet,Impala,Overhead Camshaft,Manual,Pale White,9.546884034617925,85257-3102,Hatchback,8393814,Aurora,Economy,USA
C_CND_021893,2023-11-27,Madde,Male,9.510519035757246,U-Haul CO,Dodge,Durango,Double Overhead Camshaft,Auto,Black,9.852246888342531,78758-7841,SUV,8230600,Greenville,Midrange,USA
C_CND_021894,2023-11-27,David,Female,13.377007146164305,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,9.741027444837728,06457-3834,Hatchback,6875492,Pasco,Midrange,USA
C_CND_021895,2023-11-27,Lucie,Female,13.282781802386296,C & M Motors Inc,Mercury,Cougar,Double Overhead Camshaft,Auto,Black,10.165890277802454,60504-7114,Hatchback,6829296,Janesville,Midrange,USA
C_CND_021896,2023-11-28,Domitille,Male,13.664688831019712,Chrysler of Tri-Cities,Ford,Expedition,Double Overhead Camshaft,Auto,Black,10.165928737122114,99301-3882,SUV,7089512,Pasco,Midrange,USA
C_CND_021897,2023-11-28,Pierre,Male,9.510519035757246,Chrysler Plymouth,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,10.043336447652527,53546-9427,Hatchback,8345237,Janesville,Midrange,USA
C_CND_021898,2023-11-28,Leonie,Male,13.617060838751888,Classic Chevy,Saturn,LS,Double Overhead Camshaft,Auto,Pale White,10.085892439191387,85257-3102,Sedan,8720426,Scottsdale,Economy,USA
C_CND_021899,2023-11-28,Camille,Female,12.644330802262578,Clay Johnson Auto Sales,Pontiac,Grand Am,Double Overhead Camshaft,Auto,Pale White,9.392828581549459,78758-7841,SUV,6994380,Austin,Economy,USA
C_CND_021901,2023-11-28,Vladislaw,Male,9.510519035757246,Enterprise Rent A Car,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,10.085892439191387,60504-7114,Sedan,6847549,Aurora,Economy,Japan
C_CND_021902,2023-11-28,Jamir,Male,13.670485941982712,Tri-State Mack Inc,Porsche,Carrera Coupe,Double Overhead Camshaft,Auto,Pale White,9.99884318585288,85257-3102,Hardtop,8978057,Scottsdale,Luxury,Germany
C_CND_021904,2023-11-28,David,Male,14.040652910344031,Iceberg Rentals,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Black,9.695971257107617,53546-9427,Sedan,7369927,Janesville,Midrange,Germany
C_CND_021906,2023-11-28,Hugo,Male,13.407543823396258,Motor Vehicle Branch Office,Saturn,SW,Overhead Camshaft,Manual,Black,10.49132977145065,78758-7841,Passenger,8811466,Austin,Economy,USA
C_CND_021907,2023-11-28,Hugo,Male,14.350834238810574,Tri-State Mack Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,9.787009914477434,85257-3102,Hatchback,7743019,Scottsdale,Economy,USA
C_CND_021908,2023-11-28,Hunter,Male,13.538439983884853,U-Haul CO,Lexus,LS400,Double Overhead Camshaft,Auto,Black,10.571342565808699,78758-7841,Sedan,7453998,Austin,Luxury,Japan
C_CND_021909,2023-11-28,Ian,Female,13.304686600863562,Buddy Storbeck's Diesel Service Inc,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,9.105090961257085,06457-3834,SUV,8815769,Middletown,Economy,USA
C_CND_021910,2023-11-28,Ibrahim,Male,14.467836264837162,C & M Motors Inc,Lexus,LS400,Double Overhead Camshaft,Auto,Pale White,10.203629181337648,60504-7114,Sedan,6844698,Aurora,Luxury,Japan
C_CND_021911,2023-11-28,Mariana,Male,14.077875591662238,McKinney Dodge Chrysler Jeep,Volvo,S70,Overhead Camshaft,Manual,Pale White,9.952325334619427,85257-3102,Hardtop,8429371,Scottsdale,Luxury,Sweden
C_CND_021912,2023-11-28,Melissa,Male,14.0225255403564,Rabun Used Car Sales,Ford,Focus,Overhead Camshaft,Manual,Pale White,9.741027444837728,85257-3102,Hardtop,6318802,Scottsdale,Midrange,USA
C_CND_021913,2023-11-28,Isaiah,Male,13.710151153416941,Chrysler Plymouth,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,9.680406499268875,53546-9427,SUV,8786706,Janesville,Midrange,USA
C_CND_021914,2023-11-28,Serenity,Female,13.592368256649284,Tri-State Mack Inc,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,9.680406499268875,85257-3102,Hardtop,6568148,Scottsdale,Economy,USA
C_CND_021915,2023-11-28,Ivan,Female,14.230926656991395,Clay Johnson Auto Sales,Lexus,LS400,Double Overhead Camshaft,Auto,Pale White,9.825580063659602,78758-7841,Sedan,6248975,Austin,Luxury,Japan
C_CND_021916,2023-11-28,Jace,Male,14.038654909278163,Diehl Motor CO Inc,BMW,528i,Double Overhead Camshaft,Auto,Pale White,11.034905792929415,06457-3834,SUV,6793024,Middletown,Luxury,Germany
C_CND_021917,2023-11-28,Jack,Male,14.122995993006082,Enterprise Rent A Car,Porsche,Carrera Cabrio,Overhead Camshaft,Manual,Black,9.99884318585288,60504-7114,Passenger,6595222,Aurora,Luxury,Germany
C_CND_021918,2023-11-28,Josephine,Male,13.429849547739444,Rabun Used Car Sales,Audi,A6,Double Overhead Camshaft,Auto,Black,10.203629181337648,85257-3102,SUV,8848295,Scottsdale,Luxury,Germany
C_CND_021919,2023-11-28,Julie,Male,13.572165574841936,Race Car Help,Mitsubishi,3000GT,Double Overhead Camshaft,Auto,Black,10.571342565808699,78758-7841,Sedan,7360380,Austin,Economy,Japan
C_CND_021921,2023-11-28,Rodrigo,Male,9.510519035757246,Star Enterprises Inc,Audi,A4,Double Overhead Camshaft,Auto,Black,10.203629181337648,99301-3882,Hardtop,7015358,Pasco,Luxury,Germany
C_CND_021922,2023-11-28,Uriel,Male,12.91164481522143,C & M Motors Inc,Chevrolet,Prizm,Double Overhead Camshaft,Auto,Black,9.680406499268875,60504-7114,Hardtop,7189240,Aurora,Economy,USA
C_CND_021923,2023-11-28,Orane,Male,13.30635187740947,Star Enterprises Inc,Cadillac,Escalade,Double Overhead Camshaft,Auto,Black,10.165890277802454,99301-3882,Sedan,8483174,Pasco,Luxury,USA
C_CND_021925,2023-11-28,Hugo,Male,13.429849547739444,Tri-State Mack Inc,Lexus,LX470,Overhead Camshaft,Manual,Pale White,10.896757843893464,85257-3102,SUV,6042199,Scottsdale,Luxury,Japan
C_CND_021926,2023-11-28,Michel,Male,13.825461878915961,U-Haul CO,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,9.90353755128617,78758-7841,SUV,7968023,Austin,Economy,USA
C_CND_021927,2023-11-28,Wilson,Male,12.765691290604371,Diehl Motor CO Inc,Infiniti,I30,Overhead Camshaft,Manual,Pale White,9.99884318585288,06457-3834,Hardtop,7883957,Middletown,Luxury,Japan
C_CND_021928,2023-11-28,Matheo,Male,12.927566729229966,Rabun Used Car Sales,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,10.25769445336048,85257-3102,SUV,7314737,Scottsdale,Midrange,Germany
C_CND_021929,2023-11-28,Stella,Male,9.510519035757246,Saab-Belle Dodge,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,60504-7114,Sedan,6416956,Aurora,Luxury,Germany
C_CND_021930,2023-11-28,Stephanie,Male,9.510519035757246,Scrivener Performance Engineering,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Black,9.680406499268875,38701-8047,Sedan,8526144,Greenville,Midrange,Germany
C_CND_021931,2023-11-28,Summer,Female,9.510519035757246,Star Enterprises Inc,Ford,Contour,Double Overhead Camshaft,Auto,Pale White,11.034905792929415,99301-3882,Sedan,7525257,Pasco,Midrange,USA
C_CND_021932,2023-11-28,Sydney,Male,13.180634172318978,Suburban Ford,Saturn,SW,Overhead Camshaft,Manual,Black,10.491301994830229,53546-9427,Passenger,6322303,Janesville,Economy,USA
C_CND_021933,2023-11-28,Syeda,Male,14.316892328595602,Tri-State Mack Inc,BMW,328i,Double Overhead Camshaft,Auto,Black,9.686636660844938,85257-3102,Sedan,6911822,Scottsdale,Luxury,Germany
C_CND_021934,2023-11-28,Kieran,Female,14.115615891155079,Scrivener Performance Engineering,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,10.62135173563291,38701-8047,Hardtop,7667740,Greenville,Luxury,Germany
C_CND_021935,2023-11-28,Tenzin,Male,13.329379172803593,Buddy Storbeck's Diesel Service Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,9.546884034617925,06457-3834,Hatchback,8760139,Middletown,Luxury,Japan
C_CND_021936,2023-11-28,Tiffany,Female,9.510519035757246,C & M Motors Inc,Dodge,Intrepid,Double Overhead Camshaft,Auto,Pale White,10.34177474101152,60504-7114,Sedan,8434173,Aurora,Midrange,USA
C_CND_021937,2023-11-28,Laith,Male,9.510519035757246,Suburban Ford,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,10.62135173563291,53546-9427,Hardtop,8902639,Janesville,Luxury,Germany
C_CND_021938,2023-11-28,Vicky,Female,9.510519035757246,Chrysler Plymouth,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,Black,9.680406499268875,53546-9427,Sedan,8966601,Janesville,Midrange,Germany
C_CND_021939,2023-11-28,Victoria,Male,14.220976332738882,Classic Chevy,Lincoln,Town car,Double Overhead Camshaft,Auto,Pale White,9.798182590890704,85257-3102,Hatchback,8139135,Scottsdale,Luxury,USA
C_CND_021940,2023-11-28,Morgane,Male,9.510519035757246,Capitol KIA,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,9.61587214452889,38701-8047,SUV,8295245,Scottsdale,Midrange,USA
C_CND_021942,2023-11-28,Elea,Female,13.384729180332174,Hatfield Volkswagen,Subaru,Forester,Double Overhead Camshaft,Auto,Black,9.99888863729938,99301-3882,Hardtop,8691330,Scottsdale,Midrange,Japan
C_CND_021943,2023-11-28,Elyot,Male,14.615267923020578,Classic Chevy,Chrysler,300M,Double Overhead Camshaft,Auto,Pale White,10.021315031649332,85257-3102,SUV,7250341,Scottsdale,Midrange,USA
C_CND_021945,2023-11-28,Deriem,Male,9.510519035757246,Diehl Motor CO Inc,Pontiac,Bonneville,Overhead Camshaft,Manual,Black,10.491301994830229,06457-3834,Hatchback,7768474,Middletown,Economy,USA
C_CND_021946,2023-11-28,Adriana,Female,13.296318365198623,Enterprise Rent A Car,Pontiac,Sunfire,Double Overhead Camshaft,Auto,Black,9.798182590890704,60504-7114,Sedan,6748607,Aurora,Economy,USA
C_CND_021947,2023-11-28,Hocheux,Female,13.353476685668044,Gartner Buick Hyundai Saab,Lincoln,Continental,Overhead Camshaft,Manual,Black,9.798182590890704,38701-8047,Passenger,7500712,Greenville,Luxury,USA
C_CND_021948,2023-11-28,Ilona,Male,13.521140839642674,Hatfield Volkswagen,BMW,528i,Overhead Camshaft,Manual,Black,9.952325334619427,99301-3882,SUV,8933806,Pasco,Luxury,Germany
C_CND_021949,2023-11-28,Louis,Female,14.311426178007723,Iceberg Rentals,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,9.86276971925757,53546-9427,Hardtop,8310660,Austin,Midrange,USA
C_CND_021951,2023-11-29,Ilyes,Female,9.510519035757246,Nebo Chevrolet,BMW,328i,Double Overhead Camshaft,Auto,Black,9.68046899341007,06457-3834,Sedan,8708631,Middletown,Luxury,Germany
C_CND_021953,2023-11-29,Jackson,Male,14.386490669521603,Gartner Buick Hyundai Saab,Mercedes-B,E-Class,Double Overhead Camshaft,Auto,Pale White,10.34180699751524,38701-8047,Sedan,6251375,Greenville,Luxury,Germany
C_CND_021954,2023-11-29,Jacob,Male,12.983103608918753,Hatfield Volkswagen,Ford,Expedition,Overhead Camshaft,Manual,Pale White,9.99888863729938,99301-3882,SUV,6644981,Pasco,Midrange,USA
C_CND_021955,2023-11-29,Emma,Male,13.849912950864715,Race Car Help,Mercury,Grand Marquis,Double Overhead Camshaft,Auto,Black,9.87822102528824,78758-7841,SUV,7394979,Austin,Midrange,USA
C_CND_021957,2023-11-29,Yehuda,Male,13.742940940397677,Rabun Used Car Sales,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,10.714439990727769,85257-3102,Passenger,8598771,Scottsdale,Midrange,Germany
C_CND_021958,2023-11-29,Yeshaya,Male,13.487007879880162,Race Car Help,BMW,528i,Double Overhead Camshaft,Auto,Black,10.34177474101152,78758-7841,SUV,8906473,Austin,Luxury,Germany
C_CND_021959,2023-11-29,Lauriane,Female,12.948012371209098,Motor Vehicle Branch Office,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,10.62135173563291,78758-7841,SUV,7658192,Austin,Midrange,USA
